시도,시군구,행정구역명,행정동,법정동,행정구역분류(통계청),행정동코드(10자리),법정동코드(10자리)
서울특별시,강북구,우이동,우이동,우이동,1109074,1130564500,1130510400
서울특별시,강북구,인수동,인수동,수유동,1109075,1130566000,1130510300
서울특별시,도봉구,창1동,창1동,창동,1110059,1132051100,1132010700
서울특별시,도봉구,창2동,창2동,창동,1110060,1132051200,1132010700
서울특별시,도봉구,창3동,창3동,창동,1110061,1132051300,1132010700
서울특별시,도봉구,창4동,창4동,창동,1110062,1132051400,1132010700
서울특별시,도봉구,창5동,창5동,창동,1110063,1132051500,1132010700
서울특별시,도봉구,도봉1동,도봉1동,도봉동,1110064,1132052100,1132010800
서울특별시,도봉구,도봉2동,도봉2동,도봉동,1110065,1132052200,1132010800
서울특별시,도봉구,쌍문1동,쌍문1동,쌍문동,1110051,1132066000,1132010500
서울특별시,도봉구,쌍문2동,쌍문2동,쌍문동,1110052,1132067000,1132010500
서울특별시,도봉구,쌍문3동,쌍문3동,쌍문동,1110053,1132068000,1132010500
서울특별시,도봉구,쌍문4동,쌍문4동,쌍문동,1110054,1132068100,1132010500
서울특별시,도봉구,방학1동,방학1동,방학동,1110055,1132069000,1132010600
서울특별시,도봉구,방학2동,방학2동,방학동,1110056,1132070000,1132010600
서울특별시,도봉구,방학3동,방학3동,방학동,1110057,1132071000,1132010600
서울특별시,노원구,월계1동,월계1동,월계동,1111051,1135056000,1135010200
서울특별시,노원구,월계2동,월계2동,월계동,1111052,1135057000,1135010200
서울특별시,노원구,월계3동,월계3동,월계동,1111053,1135058000,1135010200
서울특별시,노원구,공릉1동,공릉1동,공릉동,1111079,1135059500,1135010300
서울특별시,노원구,공릉2동,공릉2동,공릉동,1111056,1135060000,1135010300
서울특별시,노원구,하계1동,하계1동,하계동,1111058,1135061100,1135010400
서울특별시,노원구,하계2동,하계2동,하계동,1111059,1135061200,1135010400
서울특별시,노원구,중계본동,중계본동,중계동,1111060,1135061900,1135010600
서울특별시,노원구,중계1동,중계1동,중계동,1111061,1135062100,1135010600
서울특별시,노원구,중계4동,중계4동,상계동,1111064,1135062400,1135010500
서울특별시,노원구,중계4동,중계4동,중계동,1111064,1135062400,1135010600
서울특별시,노원구,중계2·3동,중계2·3동,중계동,1111078,1135062500,1135010600
서울특별시,노원구,상계1동,상계1동,상계동,1111065,1135063000,1135010500
서울특별시,노원구,상계2동,상계2동,상계동,1111066,1135064000,1135010500
서울특별시,노원구,상계3·4동,상계3·4동,상계동,1111076,1135066500,1135010500
서울특별시,노원구,상계5동,상계5동,상계동,1111069,1135067000,1135010500
서울특별시,노원구,상계6·7동,상계6·7동,상계동,1111077,1135069500,1135010500
서울특별시,노원구,상계8동,상계8동,상계동,1111072,1135070000,1135010500
서울특별시,노원구,상계9동,상계9동,상계동,1111073,1135071000,1135010500
서울특별시,노원구,상계10동,상계10동,상계동,1111074,1135072000,1135010500
서울특별시,은평구,녹번동,녹번동,녹번동,1112051,1138051000,1138010200
서울특별시,은평구,불광1동,불광1동,불광동,1112052,1138052000,1138010300
서울특별시,은평구,불광2동,불광2동,불광동,1112072,1138053000,1138010300
서울특별시,은평구,갈현1동,갈현1동,갈현동,1112055,1138055100,1138010400
서울특별시,은평구,갈현2동,갈현2동,갈현동,1112056,1138055200,1138010400
서울특별시,은평구,구산동,구산동,구산동,1112057,1138056000,1138010500
서울특별시,은평구,대조동,대조동,대조동,1112058,1138057000,1138010600
서울특별시,은평구,응암1동,응암1동,응암동,1112059,1138058000,1138010700
서울특별시,은평구,응암2동,응암2동,응암동,1112060,1138059000,1138010700
서울특별시,은평구,응암3동,응암3동,응암동,1112073,1138060000,1138010700
서울특별시,은평구,역촌동,역촌동,역촌동,1112074,1138062500,1138010800
서울특별시,은평구,신사1동,신사1동,신사동,1112065,1138063100,1138010900
서울특별시,은평구,신사2동,신사2동,신사동,1112066,1138063200,1138010900
서울특별시,은평구,증산동,증산동,증산동,1112067,1138064000,1138011000
서울특별시,은평구,수색동,수색동,수색동,1112068,1138065000,1138010100
서울특별시,은평구,진관동,진관동,진관동,1112071,1138069000,1138011400
서울특별시,서대문구,천연동,천연동,냉천동,1113052,1141052000,1141010500
서울특별시,서대문구,천연동,천연동,천연동,1113052,1141052000,1141010600
서울특별시,서대문구,천연동,천연동,옥천동,1113052,1141052000,1141010700
서울특별시,서대문구,천연동,천연동,영천동,1113052,1141052000,1141010800
서울특별시,서대문구,천연동,천연동,현저동,1113052,1141052000,1141010900
서울특별시,서대문구,북아현동,북아현동,북아현동,1113074,1141055500,1141011000
서울특별시,서대문구,북아현동,북아현동,대현동,1113074,1141055500,1141011200
서울특별시,서대문구,충현동,충현동,충정로2가,1113073,1141056500,1141010100
서울특별시,서대문구,충현동,충현동,충정로3가,1113073,1141056500,1141010200
서울특별시,서대문구,충현동,충현동,합동,1113073,1141056500,1141010300
서울특별시,서대문구,충현동,충현동,미근동,1113073,1141056500,1141010400
서울특별시,서대문구,충현동,충현동,북아현동,1113073,1141056500,1141011000
서울특별시,서대문구,신촌동,신촌동,대현동,1113075,1141058500,1141011200
서울특별시,서대문구,신촌동,신촌동,대신동,1113075,1141058500,1141011300
서울특별시,서대문구,신촌동,신촌동,신촌동,1113075,1141058500,1141011400
서울특별시,서대문구,신촌동,신촌동,봉원동,1113075,1141058500,1141011500
서울특별시,서대문구,신촌동,신촌동,창천동,1113075,1141058500,1141011600
서울특별시,서대문구,연희동,연희동,연희동,1113076,1141061500,1141011700
서울특별시,서대문구,홍제1동,홍제1동,홍제동,1113062,1141062000,1141011100
서울특별시,서대문구,홍제3동,홍제3동,홍제동,1113064,1141064000,1141011100
서울특별시,서대문구,홍제2동,홍제2동,홍제동,1113065,1141065500,1141011100
서울특별시,서대문구,홍은1동,홍은1동,홍은동,1113066,1141066000,1141011800
서울특별시,서대문구,홍은2동,홍은2동,홍은동,1113068,1141068500,1141011800
서울특별시,서대문구,남가좌1동,남가좌1동,남가좌동,1113069,1141069000,1141012000
서울특별시,서대문구,남가좌2동,남가좌2동,남가좌동,1113070,1141070000,1141012000
서울특별시,서대문구,북가좌1동,북가좌1동,북가좌동,1113071,1141071000,1141011900
서울특별시,서대문구,북가좌2동,북가좌2동,북가좌동,1113072,1141072000,1141011900
서울특별시,마포구,아현동,아현동,아현동,1114078,1144055500,1144010100
서울특별시,마포구,아현동,아현동,공덕동,1114078,1144055500,1144010200
서울특별시,마포구,아현동,아현동,염리동,1114078,1144055500,1144010900
서울특별시,마포구,공덕동,공덕동,아현동,1114077,1144056500,1144010100
서울특별시,마포구,공덕동,공덕동,공덕동,1114077,1144056500,1144010200
서울특별시,마포구,공덕동,공덕동,신공덕동,1114077,1144056500,1144010300
서울특별시,마포구,공덕동,공덕동,도화동,1114077,1144056500,1144010400
서울특별시,마포구,도화동,도화동,도화동,1114075,1144058500,1144010400
서울특별시,마포구,도화동,도화동,마포동,1114075,1144058500,1144010700
서울특별시,마포구,용강동,용강동,도화동,1114059,1144059000,1144010400
서울특별시,마포구,용강동,용강동,용강동,1114059,1144059000,1144010500
서울특별시,마포구,용강동,용강동,토정동,1114059,1144059000,1144010600
서울특별시,마포구,용강동,용강동,마포동,1114059,1144059000,1144010700
서울특별시,마포구,용강동,용강동,대흥동,1114059,1144059000,1144010800
서울특별시,마포구,용강동,용강동,염리동,1114059,1144059000,1144010900
서울특별시,마포구,대흥동,대흥동,대흥동,1114060,1144060000,1144010800
서울특별시,마포구,대흥동,대흥동,노고산동,1114060,1144060000,1144011000
서울특별시,마포구,대흥동,대흥동,신수동,1114060,1144060000,1144011100
서울특별시,마포구,염리동,염리동,공덕동,1114061,1144061000,1144010200
서울특별시,마포구,염리동,염리동,염리동,1114061,1144061000,1144010900
서울특별시,마포구,신수동,신수동,대흥동,1114063,1144063000,1144010800
서울특별시,마포구,신수동,신수동,신수동,1114063,1144063000,1144011100
서울특별시,마포구,신수동,신수동,현석동,1114063,1144063000,1144011200
서울특별시,마포구,신수동,신수동,구수동,1114063,1144063000,1144011300
서울특별시,마포구,신수동,신수동,신정동,1114063,1144063000,1144011700
서울특별시,마포구,서강동,서강동,창전동,1114076,1144065500,1144011400
서울특별시,마포구,서강동,서강동,상수동,1114076,1144065500,1144011500
서울특별시,마포구,서강동,서강동,하중동,1114076,1144065500,1144011600
서울특별시,마포구,서강동,서강동,신정동,1114076,1144065500,1144011700
서울특별시,마포구,서강동,서강동,당인동,1114076,1144065500,1144011800
서울특별시,마포구,서교동,서교동,노고산동,1114066,1144066000,1144011000
서울특별시,마포구,서교동,서교동,서교동,1114066,1144066000,1144012000
서울특별시,마포구,서교동,서교동,동교동,1114066,1144066000,1144012100
서울특별시,마포구,합정동,합정동,합정동,1114068,1144068000,1144012200
서울특별시,마포구,망원1동,망원1동,망원동,1114069,1144069000,1144012300
서울특별시,마포구,망원2동,망원2동,망원동,1114070,1144070000,1144012300
서울특별시,마포구,연남동,연남동,연남동,1114071,1144071000,1144012400
서울특별시,마포구,성산1동,성산1동,성산동,1114072,1144072000,1144012500
서울특별시,마포구,성산2동,성산2동,성산동,1114073,1144073000,1144012500
서울특별시,마포구,성산2동,성산2동,중동,1114073,1144073000,1144012600
서울특별시,마포구,상암동,상암동,상암동,1114074,1144074000,1144012700
서울특별시,양천구,목1동,목1동,목동,1115051,1147051000,1147010200
서울특별시,양천구,목2동,목2동,목동,1115052,1147052000,1147010200
서울특별시,양천구,목3동,목3동,목동,1115053,1147053000,1147010200
서울특별시,양천구,목4동,목4동,목동,1115054,1147054000,1147010200
서울특별시,양천구,목5동,목5동,목동,1115071,1147055000,1147010200
서울특별시,양천구,신월1동,신월1동,신월동,1115057,1147056000,1147010300
서울특별시,양천구,신월2동,신월2동,신월동,1115058,1147057000,1147010300
서울특별시,양천구,신월3동,신월3동,신월동,1115059,1147058000,1147010300
서울특별시,양천구,신월4동,신월4동,신월동,1115060,1147059000,1147010300
서울특별시,양천구,신월5동,신월5동,신월동,1115061,1147060000,1147010300
서울특별시,양천구,신월6동,신월6동,신월동,1115062,1147061000,1147010300
서울특별시,양천구,신월7동,신월7동,신월동,1115063,1147061100,1147010300
서울특별시,양천구,신정1동,신정1동,신정동,1115064,1147062000,1147010100
서울특별시,양천구,신정2동,신정2동,신정동,1115065,1147063000,1147010100
서울특별시,양천구,신정3동,신정3동,신정동,1115066,1147064000,1147010100
서울특별시,양천구,신정4동,신정4동,신정동,1115072,1147065000,1147010100
서울특별시,양천구,신정6동,신정6동,신정동,1115069,1147067000,1147010100
서울특별시,양천구,신정7동,신정7동,신정동,1115070,1147068000,1147010100
서울특별시,강서구,염창동,염창동,염창동,1116051,1150051000,1150010100
서울특별시,강서구,염창동,염창동,가양동,1116051,1150051000,1150010400
서울특별시,강서구,등촌1동,등촌1동,등촌동,1116052,1150052000,1150010200
